Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Kuwait,KWT,76.8292682926829,..,61.9596541786743,64.527027027027,67.2839506172839,65.5882352941177,74.2120343839541,71.875,70.631067961165,66.8067226890756,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,19.0440427950855,18.2992872217577,12.5122011243008,16.5162966871536,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Lao PDR,LAO,..,..,11.7018089541669,11.4600626171705,10.8499007649316,10.4439459261649,9.43260111858637,9.34313768822244,9.0477757331286,8.56600249301917,10.3134515718976,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Latvia,LVA,..,2.05118614981829,0.920125529808561,1.05414791616091,0.549408750981945,0.0307024460897567,0.0294246963479176,0.0461990485723613,0.0461026710516624,0.0568430325398094,-0.101434785965192,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Lebanon,LBN,..,34.4269706461717,9.51375468562859,8.54044969476438,8.29503548424106,7.87860865895548,7.896000872609,8.21387075649069,7.48651946337093,7.03847354187332,6.77294549984715,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Lesotho,LSO,..,..,0,0,0,0,0,0,0,0,0,0
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Liberia,LBR,..,..,46.4841189032617,..,..,39.1801781241489,35.1677015043362,39.0795991711714,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Lithuania,LTU,..,1.52726816571016,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Macedonia, FYR",MKD,..,..,8.1648320191532,7.36240372836968,6.38889265521402,4.78900012672665,5.30822141300234,5.14976519030801,4.69425740658588,4.42258110027252,4.51951820977291,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Madagascar,MDG,50.1381851681253,53.5260076710854,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Malawi,MWI,..,..,..,10.5095343520869,9.79802755549483,8.87507860807034,8.8318434346312,11.5659942534033,10.0412094608918,9.50316301962905,8.63866507910288,8.76780259557494
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Malaysia,MYS,..,7.38898355540044,2.33415436753009,1.9851507615,1.7954462094322,1.50202023946325,1.504850207395,1.61831638155794,1.62582856089121,1.6513439836558,1.71557034210428,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Maldives,MDV,56.6248256624826,64.371670941014,72.7337531186884,67.6720351390922,70.1374910443178,52.8614134479783,..,..,17.845797817127,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Mali,MLI,..,16.0801718021778,12.3790491812116,14.4265343781436,13.8731036303243,14.5858173014344,12.0892330249438,13.1112385899588,14.9386845039019,11.3548394785766,10.7134484644839,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Malta,MLT,42.8290499762665,5.59927322343185,0.0592562806037772,0.00460570271969816,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Marshall Islands,MHL,..,..,30.7975436680195,25.8825173047177,27.3396540939169,26.584475325327,23.5078499084947,24.5370473371122,23.6495388669302,24.6203121280721,23.5753648024467,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Mauritius,MUS,47.7899518628931,33.4168553944008,13.7802197802198,2.84700478483418,2.74891396090349,2.62096977393443,2.30627037838517,2.0313845551028,1.71093759711819,1.43765461568508,1.70891703622045,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Mexico,MEX,8.0379499666904,5.12830516700818,3.06220553340669,2.6952227579958,1.96837840272444,2.039394782115,2.01578221923079,1.92902914520888,1.98284770112387,1.91099523822082,1.90464956002554,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Micronesia, Fed. Sts.",FSM,..,..,36.2871592265129,37.3494118666809,35.7721078467922,30.2617270075225,27.3840782036533,23.3048840075667,9.47937247400673,25.0875339992071,25.3432595832874,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Moldova,MDA,..,5.84145824501908,8.589195491644,8.0488809042593,7.89608483245285,7.57774042900892,7.58419452887538,7.4305213803248,6.39499279538905,5.35736695474663,3.76297577854671,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Mongolia,MNG,..,10.0740592826645,10.0081952086998,10.2037885902798,10.1030539542378,13.8621095921217,12.803489882729,12.6390924100068,12.3842498237987,11.769720304912,12.0875734108964,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Morocco,MAR,21.2294711466024,..,7.2159149360693,6.73812117965448,6.85253849434693,5.38389317955347,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Mozambique,MOZ,..,..,..,..,7.49914597529175,7.85744748259667,7.72748906942288,7.80125021475391,..,..,..,..
